time,u,x_true,c_true,y
3.88,0.30266281115842636,0.16787785914352993,1.0,0.17738209752539044
3.89,0.3030871330941589,0.16801264409554484,1.0,0.1622436075389208
3.9,0.3035425498542622,0.16814771858454344,1.0,0.15916357187105987
3.91,0.3040289895231506,0.16828311341581317,1.0,0.17320230513087823
3.92,0.3045463752863613,0.16841885929192052,1.0,0.15521652722171408
3.93,0.30509462544268456,0.16855498680791495,1.0,0.1868695744664585
3.94,0.3056736534170652,0.16869152644654972,1.0,0.1804859276537626
3.95,0.3062833677742738,0.16882850857352025,1.0,0.1641367520524732
3.96,0.30692367223334516,0.168965963432721,1.0,0.1518346181418122
3.97,0.3075944656827828,0.16910392114152162,1.0,0.18264264488317575
3.98,0.3082956421965248,0.16924241168606288,1.0,0.1680970132335367
3.99,0.3090270910506714,0.16938146491657335,1.0,0.18175962803630796
4.0,0.30978869674096926,0.16952111054270746,1.0,0.1535768339547638
4.01,0.3105803390010511,0.16966137812890572,1.0,0.16366762789936798
4.0200000000000005,0.3114018928214271,0.16980229708977787,1.0,0.1698547340869597
4.03,0.3122532284692252,0.16994389668550952,1.0,0.17041370262315694
4.04,0.3131342115086776,0.17008620601729324,1.0,0.1655855513025008
4.05,0.31404470282234964,0.17022925402278463,1.0,0.17645775334625963
4.0600000000000005,0.31498455863310837,0.1703730694715842,1.0,0.15969686517775827
4.07,0.31595363052682596,0.17051768096074574,1.0,0.1690938861105328
4.08,0.3169517654758165,0.17066311691031183,1.0,0.1718660732274308
4.09,0.31797880586300087,0.17080940555887733,1.0,0.17595379389946483
4.1,0.319034589506796,0.17095657495918146,1.0,0.17807272374007035
4.11,0.32011894968672583,0.17110465297372907,1.0,0.15985823205535038
4.12,0.32123171516974725,0.17125366727044206,1.0,0.15591252556308582
4.13,0.322372710237291,0.17140364531834137,1.0,0.18418041353732648
4.14,0.3235417547130093,0.17155461438326033,1.0,0.17487775450305626
4.15,0.3247386639912273,0.17170660152359007,1.0,0.16422173615802454
4.16,0.32596324906609486,0.17185963358605771,1.0,0.18737115334128293
4.17,0.3272153165614329,0.17201373720153776,1.0,0.17317048354446635
4.18,0.3284946687612694,0.17216893878089765,1.0,0.1839619106215359
4.19,0.32980110364106163,0.172325264510878,1.0,0.1730004493249791
4.2,0.331134414899597,0.17248274035000818,1.0,0.19309021959882805
4.21,0.3324943919915716,0.17264139202455778,1.0,0.19019480044898981
4.22,0.3338808201608374,0.1728012450245248,1.0,0.17031160353973407
4.23,0.33529348047431456,0.1729623245996611,1.0,0.18267803410920466
4.24,0.3367321498565632,0.17312465575553576,1.0,0.17957841525138724
4.25,0.3381966011250105,0.17328826324963678,1.0,0.18697457882496027
4.26,0.33968660302582465,0.17345317158751217,1.0,0.1638039369817111
4.2700000000000005,0.34120192027043295,0.17361940501895048,1.0,0.1804799196189349
4.28,0.34274231357267626,0.17378698753420196,1.0,0.18437123240269784
4.29,0.34430753968659533,0.17395594286024044,1.0,0.1563685479960093
4.3,0.34589735144484207,0.1741262944570668,1.0,0.16229370933040904
4.3100000000000005,0.3475114977977105,0.17429806551405455,1.0,0.15390574373645355
4.32,0.3491497238527793,0.1744712789463382,1.0,0.17177721060189263
4.33,0.3508117709151635,0.17464595739124464,1.0,0.18182137994920428
4.34,0.3524973765283652,0.17482212320476856,1.0,0.18984569372572885
4.3500000000000005,0.35420627451571784,0.17499979845809216,1.0,0.17574074626228992
4.36,0.35593819502241864,0.17517900493414978,1.0,0.1914651603898627
4.37,0.357692864558143,0.17535976412423807,1.0,0.16155874954208915
4.38,0.35947000604023005,0.17554209722467198,1.0,0.15850827283112043
4.39,0.36126933883743895,0.17572602513348753,1.0,0.17517054814452135
4.4,0.3630905788142623,0.1759115684471915,1.0,0.17975222293658458
4.41,0.36493343837579506,0.17609874745755857,1.0,0.17577179997661765
4.42,0.3667976265131496,0.1762875821484768,1.0,0.15561316114807805
4.43,0.36868284884940855,0.1764780921928415,1.0,0.1755868917977136
4.44,0.37058880768611113,0.17667029694949807,1.0,0.16362560194444953
4.45,0.37251520205026206,0.17686421546023467,1.0,0.18356094094853506
4.46,0.3744617277418598,0.1770598664468247,1.0,0.18072584890779317
4.47,0.37642807738193307,0.17725726830811972,1.0,0.16785847044484617
4.48,0.378413940461079,0.17745643911719353,1.0,0.17231776994382658
4.49,0.38041900338849616,0.1776573966185374,1.0,0.1670652613996479
4.5,0.3824429495415053,0.17786015822530737,1.0,0.17723336725257566
4.51,0.38448545931554645,0.17806474101662356,1.0,0.18761616422163593
4.5200000000000005,0.3865462101746487,0.1782711617349225,1.0,0.16841390127156705
4.53,0.3886248767023624,0.17847943678336223,1.0,0.18351990193854067
4.54,0.39072113065314623,0.17868958222328124,1.0,0.17338700603955684
4.55,0.39283464100420057,0.1789016137717111,1.0,0.17097288544908765
4.5600000000000005,0.39496507400774095,0.1791155467989436,1.0,0.17804524319939802
4.57,0.3971120932436988,0.1793313963261524,1.0,0.16897897310195864
4.58,0.3992753596728478,0.17954917702306994,1.0,0.17401268396959813
4.59,0.4014545316903417,0.17976890320571973,1.0,0.16779012427983125
4.6000000000000005,0.4036492651796571,0.17999058883420435,1.0,0.19963784016336825
4.61,0.4058592135669335,0.1802142475105498,1.0,0.18056688303026708
4.62,0.40808402787570247,0.18043989247660616,1.0,0.1734426373966803
4.63,0.41032335678199344,0.18066753661200527,1.0,0.18280733571934749
4.64,0.4125768466698133,0.18089719243217525,1.0,0.17977391193526696
4.65,0.4148441416869856,0.1811288720864129,1.0,0.17891917609108068
4.66,0.4171248838013431,0.18136258735601346,1.0,0.1875042543564477
4.67,0.4194187128572674,0.1815983496524588,1.0,0.18917342675293186
4.68,0.4217252666325593,0.1818361700156636,1.0,0.17653115853955834
4.69,0.4240441808956398,0.1820760591122805,1.0,0.1763178767058337
4.7,0.4263750894630644,0.18231802723406387,1.0,0.17956751026254744
4.71,0.4287176242573497,0.18256208429629286,1.0,0.15954287264893702
4.72,0.43107141536509647,0.1828082398362539,1.0,0.16765632921426837
4.73,0.43343609109540276,0.18305650301178275,1.0,0.196725245686228
4.74,0.435811278038558,0.18330688259986638,1.0,0.1997565597348792
4.75,0.43819660112501047,0.18355938699530508,1.0,0.1810690265997413
4.76,0.440591683684593,0.1838140242094348,1.0,0.18957959383999246
4.7700000000000005,0.44299614750600474,0.18407080186890995,1.0,0.1871833034143453
4.78,0.44540961289653497,0.18432972721454705,1.0,0.2151185352990994
4.79,0.44783169874202067,0.18459080710022904,1.0,0.1957865562145748
4.8,0.4502620225670289,0.18485404799187083,1.0,0.18357487207706316
4.8100000000000005,0.4527002005952551,0.185119455966446,1.0,0.17556405156044175
4.82,0.45514584781012385,0.18538703671107482,1.0,0.16932257350849908
4.83,0.457598578015589,0.18565679552217387,1.0,0.1876914318808461
4.84,0.46005800389711854,0.1859287373046673,1.0,0.17836522985182426
4.8500000000000005,0.4625237370828552,0.18620286657125976,1.0,0.17198032947528302
4.86,0.4649953882049448,0.18647918744177136,1.0,0.1800134585993461
4.87,0.4674725669610233,0.18675770364253452,1.0,0.17594222360639059
4.88,0.46995488217584847,0.187038418505853,1.0,0.20390983485657865
4.89,0.4724419418630723,0.187321334969523,1.0,0.1961377325390175
4.9,0.47493335328713926,0.18760645557641656,1.0,0.1875267291632504
4.91,0.4774287230253036,0.18789378247412727,1.0,0.20269322386302754
4.92,0.479927657029757,0.18818331741467845,1.0,0.18895700049115463
4.93,0.48242976068985116,0.18847506175429352,1.0,0.17986221974101088
4.94,0.48493463889441346,0.18876901645322908,1.0,0.20400025722592566
4.95,0.48744189609413735,0.18906518207567027,1.0,0.19445428251251687
4.96,0.48995113636404597,0.18936355878968875,1.0,0.17899109724642417
4.97,0.49246196346601295,0.18966414636726311,1.0,0.18776075958642705
4.98,0.4949739809113326,0.18996694418436186,1.0,0.18121076165051428
4.99,0.4974867920233294,0.19027195122108884,1.0,0.17644395391144546
5.0,0.49999999999999994,0.19057916606189107,1.0,0.1998409415372075
5.01,0.5025132079766705,0.1908885868958292,1.0,0.20998275330053048
5.0200000000000005,0.5050260190886675,0.19120021151691002,1.0,0.17721453577871862
5.03,0.5075380365339869,0.19151403732448177,1.0,0.1971437296913875
5.04,0.5100488636359539,0.19183006132369126,1.0,0.185323635632473
5.05,0.5125581039058625,0.19214828012600352,1.0,0.18727702628835655
5.0600000000000005,0.5150653611055866,0.1924686899497834,1.0,0.1865447507073947
5.07,0.5175702393101488,0.1927912866209392,1.0,0.18415137892414105
5.08,0.520072342970243,0.1931160655736284,1.0,0.19360128185307668
5.09,0.5225712769746963,0.19344302185102502,1.0,0.18513352068691463
5.1000000000000005,0.525066646712861,0.1937721501061487,1.0,0.1964767183639471
5.11,0.5275580581369276,0.19410344460275542,1.0,0.19360106350826403
5.12,0.5300451178241514,0.1944368992162896,1.0,0.1920474187476255
5.13,0.5325274330389766,0.19477250743489746,1.0,0.1856968708144815
5.14,0.5350046117950551,0.19511026236050155,1.0,0.18934254905481823
5.15,0.537476262917145,0.1954501567099361,1.0,0.20300406896819365
5.16,0.5399419961028813,0.1957921828161433,1.0,0.2008013546923871
5.17,0.5424014219844109,0.19613633262943003,1.0,0.18636078018144453
5.18,0.544854152189876,0.196482597718785,1.0,0.19747592077307727
5.19,0.5472997994047449,0.1968309692732561,1.0,0.204344840506974
5.2,0.5497379774329709,0.1971814381033876,1.0,0.18048738529217387
5.21,0.5521683012579792,0.19753399464271718,1.0,0.20296759656651653
5.22,0.554590387103465,0.19788862894933243,1.0,0.19126239135987397
5.23,0.5570038524939953,0.19824533070748657,1.0,0.20395131739341815
5.24,0.5594083163154069,0.19860408922927308,1.0,0.1909714976638479
5.25,0.5618033988749894,0.1989648934563592,1.0,0.18091607244971403
5.26,0.5641887219614419,0.19932773196177783,1.0,0.18305230758294622
5.2700000000000005,0.5665639089045973,0.1996925929517775,1.0,0.2001734424183913
5.28,0.5689285846349035,0.2000594642677303,1.0,0.20265668928494512
5.29,0.5712823757426502,0.20042833338809748,1.0,0.1913851671370534
5.3,0.5736249105369354,0.20079918743045203,1.0,0.20718511201822576
5.3100000000000005,0.5759558191043603,0.2011720131535585,1.0,0.18455681253086892
5.32,0.5782747333674406,0.2015467969595093,1.0,0.20088599897303613
5.33,0.5805812871427325,0.20192352489591725,1.0,0.18981336289829268
5.34,0.5828751161986568,0.20230218265816408,1.0,0.1957838215801425
5.3500000000000005,0.5851558583130146,0.20268275559170457,1.0,0.20315674230486871
5.36,0.5874231533301866,0.20306522869442586,1.0,0.19446109504158635
5.37,0.5896766432180065,0.20344958661906162,1.0,0.19960403117676337
5.38,0.5919159721242975,0.20383581367566056,1.0,0.21389874176780496
5.39,0.5941407864330664,0.2042238938341092,1.0,0.1984549751388777
5.4,0.5963507348203432,0.20461381072670815,1.0,0.21297073184735957
5.41,0.5985454683096583,0.20500554765080178,1.0,0.19370847910422562
5.42,0.6007246403271521,0.20539908757146064,1.0,0.21069712935061347
5.43,0.6028879067563011,0.20579441312421634,1.0,0.22021009933079536
5.44,0.6050349259922592,0.20619150661784844,1.0,0.18147506161657553
5.45,0.6071653589957994,0.20659035003722284,1.0,0.1986213974825181
5.46,0.6092788693468537,0.2069909250461814,1.0,0.2127616463179868
5.47,0.6113751232976375,0.20739321299048208,1.0,0.20536275913005214
5.48,0.6134537898253514,0.20779719490078924,1.0,0.21150865363450233
5.49,0.6155145406844534,0.2082028514957138,1.0,0.20216299962855558
5.5,0.6175570504584946,0.20861016318490253,1.0,0.2094760610596315
5.51,0.6195809966115038,0.2090191100721761,1.0,0.2074623377182553
5.5200000000000005,0.6215860595389211,0.20942967195871542,1.0,0.2211074925753135
5.53,0.6235719226180669,0.20984182834629564,1.0,0.21238603677930776
5.54,0.6255382722581402,0.2102555584405674,1.0,0.2136315850613194
5.55,0.6274847979497379,0.21067084115438497,1.0,0.2065520714931603
5.5600000000000005,0.629411192313889,0.21108765511118033,1.0,0.2062115928704554
5.57,0.6313171511505914,0.21150597864838303,1.0,0.20718039677018682
5.58,0.6332023734868503,0.21192578982088522,1.0,0.21587031124466818
5.59,0.6350665616242048,0.2123470664045512,1.0,0.20813722159634857
5.6000000000000005,0.6369094211857379,0.21276978589977086,1.0,0.215667534468735
5.61,0.6387306611625609,0.21319392553505684,1.0,0.23394793352151122
5.62,0.6405299939597698,0.21361946227068435,1.0,0.22233070930500126
5.63,0.642307135441857,0.21404637280237343,1.0,0.21078613748069502
5.64,0.6440618049775813,0.21447463356501292,1.0,0.22648677278665236
5.65,0.6457937254842824,0.21490422073642548,1.0,0.21082346700620996
5.66,0.6475026234716348,0.21533511024117333,1.0,0.19495386488939478
5.67,0.6491882290848364,0.2157672777544038,1.0,0.20568641464522974
5.68,0.6508502761472206,0.21620069870573422,1.0,0.19749277949547567
5.69,0.6524885022022896,0.2166353482831757,1.0,0.21312021344276263
5.7,0.6541026485551579,0.21707120143709482,1.0,0.21725538522899035
5.71,0.6556924603134047,0.2175082328842129,1.0,0.23427260600696573
5.72,0.6572576864273237,0.2179464171116421,1.0,0.22121569084928372
5.73,0.6587980797295672,0.21838572838095777,1.0,0.21619472309286913
5.74,0.6603133969741752,0.21882614073230638,1.0,0.22712019654414128
5.75,0.6618033988749894,0.21926762798854826,1.0,0.1971562748984694
5.76,0.6632678501434368,0.2197101637594347,1.0,0.22206630934052035
5.7700000000000005,0.6647065195256855,0.22015372144581868,1.0,0.22786237338468834
5.78,0.6661191798391626,0.22059827424389855,1.0,0.20581241178610013
5.79,0.6675056080084284,0.22104379514949382,1.0,0.23248133558156311
5.8,0.668865585100403,0.22149025696235275,1.0,0.2248752210372969
5.8100000000000005,0.6701988963589385,0.2219376322904908,1.0,0.21778475315148277
5.82,0.6715053312387305,0.22238589355455923,1.0,0.2287137122156221
5.83,0.672784683438567,0.2228350129922434,1.0,0.24554194157028736
5.84,0.6740367509339051,0.2232849626626897,1.0,0.22510362521327468
5.8500000000000005,0.6752613360087728,0.22373571445096094,1.0,0.2262179203139643
5.86,0.6764582452869907,0.22418724007251875,1.0,0.2195936310771163
5.87,0.6776272897627089,0.22463951107773322,1.0,0.2161410673830853
5.88,0.6787682848302528,0.2250924988564182,1.0,0.23339585702186064
5.89,0.6798810503132742,0.22554617464239202,1.0,0.21698533638330333
5.9,0.6809654104932039,0.2260005095180629,1.0,0.2267161718902568
5.91,0.6820211941369991,0.22645547441903802,1.0,0.22167889995138684
5.92,0.6830482345241835,0.226911040138756,1.0,0.2317008383962199
5.93,0.684046369473174,0.2273671773331414,1.0,0.23070379838601088
5.94,0.6850154413668916,0.22782385652528145,1.0,0.23819925596786043
5.95,0.6859552971776504,0.22828104811012306,1.0,0.2231808841215756
5.96,0.6868657884913224,0.2287387223591906,1.0,0.2260399730062569
5.97,0.6877467715307748,0.22919684942532273,1.0,0.21940921226749965
5.98,0.688598107178573,0.22965539934742818,1.0,0.22521246674666706
5.99,0.6894196609989488,0.23011434205525932,1.0,0.23388734698570784
6.0,0.6902113032590307,0.23057364737420302,1.0,0.23814353354065654
6.01,0.6909729089493286,0.23103328503008785,1.0,0.2218116317883116
6.0200000000000005,0.6917043578034752,0.2314932246540071,1.0,0.2401892838550637
6.03,0.6924055343172172,0.23195343578715658,1.0,0.24550981437520608
6.04,0.6930763277666547,0.23241388788568665,1.0,0.23654823691792365
6.05,0.6937166322257262,0.23287455032556761,1.0,0.2516425084511483
6.0600000000000005,0.6943263465829348,0.23333539240746778,1.0,0.22559750041643206
6.07,0.6949053745573155,0.23379638336164324,1.0,0.22134983632852906
6.08,0.6954536247136387,0.2342574923528389,1.0,0.21647028986379613
6.09,0.6959710104768494,0.2347186884851997,1.0,0.24967913160009153
6.1000000000000005,0.6964574501457378,0.23517994080719135,1.0,0.24172359737073193
6.11,0.6969128669058411,0.2356412183165299,1.0,0.23508537160742535
6.12,0.6973371888415736,0.2361024899651192,1.0,0.23890217622831741
6.13,0.6977303489475828,0.23656372466399567,1.0,0.22530883419101191
6.140000000000001,0.6980922851393303,0.23702489128827925,1.0,0.26148241108444753
6.15,0.6984229402628956,0.2374859586821303,1.0,0.23877817050188258
6.16,0.6987222621040017,0.23794689566371105,1.0,0.23904084360975997
6.17,0.6989902033962601,0.23840767103015134,1.0,0.24566533726913825
6.18,0.6992267218286345,0.23886825356251745,1.0,0.24367834587988457
6.19,0.6994317800521228,0.23932861203078357,1.0,0.24156745227357487
6.2,0.6996053456856544,0.2397887151988049,1.0,0.2318839706443518
6.21,0.6997473913212036,0.24024853182929176,1.0,0.24496321540065172
6.22,0.6998578945281179,0.2407080306887837,1.0,0.25952827565353404
6.23,0.6999368378566599,0.241167180552623,1.0,0.2546213810141728
6.24,0.6999842088407633,0.24162595020992705,1.0,0.25755781647632103
6.25,0.7,0.24208430846855788,1.0,0.23697215170424604
6.26,0.6999842088407633,0.24254222416008933,1.0,0.23264617595750353
6.2700000000000005,0.6999368378566599,0.24299966614477,1.0,0.2417417969437735
6.28,0.6998578945281179,0.2434566033164819,1.0,0.24401385243936882
6.29,0.6997473913212036,0.24391300460769352,1.0,0.254854919792403
6.3,0.6996053456856544,0.24436883899440703,1.0,0.22744419269725885
6.3100000000000005,0.6994317800521228,0.24482407550109828,1.0,0.2601195786957044
6.32,0.6992267218286345,0.2452786832056493,1.0,0.2436986042198594
6.33,0.6989902033962601,0.24573263124427228,1.0,0.24146382054479806
6.34,0.6987222621040017,0.24618588881642425,1.0,0.23606484506382258
6.3500000000000005,0.6984229402628955,0.24663842518971182,1.0,0.23008985847105412
6.36,0.6980922851393303,0.247090209704785,1.0,0.25532191554440414
6.37,0.6977303489475828,0.24754121178021957,1.0,0.24827439145210362
6.38,0.6973371888415736,0.24799140091738692,1.0,0.23509179191997637
6.390000000000001,0.6969128669058411,0.2484407467053111,1.0,0.23548995898467495
6.4,0.6964574501457377,0.24888921882551163,1.0,0.24553137183261034
6.41,0.6959710104768494,0.24933678705683185,1.0,0.26602700230972576
6.42,0.6954536247136387,0.24978342128025185,1.0,0.2471875077666158
6.43,0.6949053745573155,0.2502290914836852,1.0,0.23519766195250416
6.44,0.6943263465829348,0.25067376776675887,1.0,0.24821633712589944
6.45,0.6937166322257262,0.25111742034557505,1.0,0.24839018464809834
6.46,0.6930763277666548,0.2515600195574552,1.0,0.2245911531280395
6.47,0.6924055343172172,0.25200153586566443,1.0,0.2514585872004863
6.48,0.6917043578034752,0.252441939864116,1.0,0.25013259456202924
6.49,0.6909729089493286,0.25288120228205535,1.0,0.2598432659301895
6.5,0.6902113032590307,0.2533192939887226,1.0,0.2718088549381761
6.51,0.6894196609989489,0.25375618599799293,1.0,0.2650218362934705
6.5200000000000005,0.688598107178573,0.2541918494729939,1.0,0.2515029625674456
6.53,0.6877467715307749,0.25462625573069947,1.0,0.24356099664328276
6.54,0.6868657884913224,0.25505937624649955,1.0,0.28079297427899813
6.55,0.6859552971776504,0.2554911826587444,1.0,0.2560833669988893
6.5600000000000005,0.6850154413668916,0.2559216467732633,1.0,0.25606093969239274
6.57,0.6840463694731741,0.2563507405678569,1.0,0.25610948969675684
6.58,0.6830482345241835,0.2567784361967622,1.0,0.25875928380444074
6.59,0.6820211941369991,0.25720470599508966,1.0,0.2557611018758502
6.6000000000000005,0.6809654104932039,0.25762952248323157,1.0,0.2518929024144292
6.61,0.6798810503132742,0.25805285837124153,1.0,0.2525842689588376
6.62,0.6787682848302529,0.25847468656318356,1.0,0.2581471538610236
6.63,0.6776272897627089,0.2588949801614506,1.0,0.25346073245011297
6.640000000000001,0.6764582452869905,0.2593137124710519,1.0,0.25218525464428027
6.65,0.6752613360087727,0.25973085700386783,1.0,0.2607951592807868
6.66,0.6740367509339051,0.2601463874828727,1.0,0.2575966153086642
6.67,0.6727846834385672,0.26056027784632374,1.0,0.2756002077321506
6.68,0.6715053312387305,0.260972502251916,1.0,0.23446280416798587
6.69,0.6701988963589383,0.26138303508090277,1.0,0.2722981036001274
6.7,0.6688655851004031,0.2617918509421808,1.0,0.27425270286715714
6.71,0.6675056080084284,0.26219892467633904,1.0,0.24146502235225753
6.72,0.6661191798391626,0.26260423135967115,1.0,0.25917735541886766
6.73,0.6647065195256856,0.26300774630815066,1.0,0.25929333764819273
6.74,0.6632678501434368,0.2634094450813682,1.0,0.24933432813419
6.75,0.6618033988749895,0.2638093034864303,1.0,0.2560311366105215
6.76,0.6603133969741755,0.2642072975818188,1.0,0.25310153912716055
6.7700000000000005,0.658798079729567,0.26460340368121116,1.0,0.28212610811544736
6.78,0.6572576864273239,0.2649975983572595,1.0,0.2743543822887341
6.79,0.6556924603134047,0.2653898584453296,1.0,0.2781054093952712
6.8,0.654102648555158,0.26578016104719765,1.0,0.27299688168763
6.8100000000000005,0.6524885022022895,0.2661684835347056,1.0,0.25487796582253336
6.82,0.6508502761472208,0.2665548035533732,1.0,0.2613096008905755
6.83,0.6491882290848363,0.266939099025967,1.0,0.2718328446382462
6.84,0.6475026234716348,0.2673213481560259,1.0,0.25510007006710644
6.8500000000000005,0.6457937254842823,0.26770152943134146,1.0,0.27483151373306536
6.86,0.6440618049775814,0.2680796216273944,1.0,0.26567636764581304
6.87,0.6423071354418572,0.26845560381074457,1.0,0.2647073957352486
6.88,0.6405299939597698,0.2688294553423757,1.0,0.2759390550244106
6.890000000000001,0.6387306611625608,0.2692011558809931,1.0,0.27364378899585345
6.9,0.6369094211857377,0.26957068538627466,1.0,0.26596102372808383
6.91,0.6350665616242049,0.2699380241220741,1.0,0.28153132215571663
6.92,0.6332023734868505,0.2703031526595763,1.0,0.2594925193835773
6.93,0.6313171511505913,0.27066605188040355,1.0,0.27682540794984617
6.94,0.6294111923138888,0.27102670297967374,1.0,0.27695771555935755
6.95,0.627484797949738,0.27138508746900797,1.0,0.26828962307586807
6.96,0.6255382722581402,0.2717411871794887,1.0,0.2750025174019099
6.97,0.6235719226180668,0.27209498426456735,1.0,0.2595838485007143
6.98,0.6215860595389212,0.2724464612029209,1.0,0.2816867313949899
6.99,0.6195809966115037,0.27279560080125687,1.0,0.270946579436827
7.0,0.6175570504584946,0.2731423861970671,1.0,0.2679151559918767
7.01,0.6155145406844538,0.27348680086132854,1.0,0.2839768931196974
7.0200000000000005,0.6134537898253514,0.27382882860115165,1.0,0.2667853916957241
7.03,0.6113751232976378,0.27416845356237585,1.0,0.26008384059874023
7.04,0.6092788693468538,0.2745056602321111,1.0,0.25893936849687205
7.05,0.6071653589957995,0.27484043344122583,1.0,0.2809005329546822
7.0600000000000005,0.6050349259922592,0.2751727583667804,1.0,0.2623684648418176
7.07,0.6028879067563013,0.2755026205344059,1.0,0.29305056235424953
7.08,0.6007246403271521,0.2758300058206278,1.0,0.2550107117417906
7.09,0.5985454683096584,0.2761549004551343,1.0,0.2931194641380347
7.1000000000000005,0.596350734820343,0.27647729102298885,1.0,0.278587465695015
7.11,0.5941407864330666,0.2767971644667862,1.0,0.27583003334808226
7.12,0.5919159721242977,0.2771145080887525,1.0,0.271665317220663
7.13,0.5896766432180064,0.27742930955278805,1.0,0.2814206706963088
7.140000000000001,0.5874231533301864,0.27774155688645324,1.0,0.27736520986220475
7.15,0.5851558583130145,0.278051238482897,1.0,0.2890842573030622
7.16,0.582875116198657,0.2783583431027271,1.0,0.2795006195893475
7.17,0.5805812871427327,0.27866285987582307,1.0,0.28016587749044186
7.18,0.5782747333674405,0.27896477830308997,1.0,0.2753286561809514
7.19,0.5759558191043601,0.2792640882581543,1.0,0.27869463202094363
7.2,0.5736249105369355,0.27956077998900053,1.0,0.2826387976779211
7.21,0.5712823757426503,0.2798548441195485,1.0,0.2627531601929822
7.22,0.5689285846349034,0.28014627165117156,1.0,0.26666441743011443
7.23,0.5665639089045974,0.2804350539641553,1.0,0.28786769490438247
7.24,0.5641887219614419,0.28072118281909575,1.0,0.2824298372003752
7.25,0.5618033988749895,0.2810046503582381,1.0,0.2791648169947113
7.26,0.5594083163154072,0.28128544910675485,1.0,0.2814697884374088
7.2700000000000005,0.5570038524939953,0.2815635719739635,1.0,0.2850393890275802
7.28,0.5545903871034652,0.2818390122544835,1.0,0.2764414154513899
7.29,0.5521683012579793,0.2821117636293325,1.0,0.27432871637530937
7.3,0.5497379774329711,0.2823818201669611,1.0,0.28434027271793794
7.3100000000000005,0.5472997994047448,0.28264917632422715,1.0,0.2728654485480768
7.32,0.5448541521898763,0.28291382694730766,1.0,0.2869963545044524
7.33,0.5424014219844109,0.2831757672725502,1.0,0.26614993123017183
7.34,0.5399419961028815,0.2834349929272621,1.0,0.29372654930051856
7.3500000000000005,0.5374762629171448,0.28369149993043774,1.0,0.2884174747545682
7.36,0.5350046117950552,0.28394528469342445,1.0,0.2865055820365632
7.37,0.5325274330389769,0.28419634402052607,1.0,0.2940232538599812
7.38,0.5300451178241514,0.2844446751095445,1.0,0.3010994195541703
7.390000000000001,0.5275580581369274,0.2846902755522591,1.0,0.29483397620244045
7.4,0.5250666467128607,0.28493314333484376,1.0,0.2665244010215273
7.41,0.5225712769746964,0.2851732768382218,1.0,0.2723775071708648
7.42,0.5200723429702432,0.2854106748383583,1.0,0.2791624890614015
7.43,0.5175702393101487,0.2856453365064902,1.0,0.28590624700859857
7.44,0.5150653611055864,0.28587726140929387,1.0,0.2910538516139851
7.45,0.5125581039058626,0.28610644950899017,1.0,0.2788490113774555
7.46,0.510048863635954,0.28633290116338705,1.0,0.28820056880815786
7.47,0.5075380365339869,0.2865566171258596,1.0,0.2790027878023264
7.48,0.5050260190886676,0.28677759854526774,1.0,0.2806624205153483
7.49,0.5025132079766704,0.28699584696581115,1.0,0.27292923599732893
7.5,0.5000000000000001,0.28721136432682204,1.0,0.277979031865713
7.51,0.4974867920233297,0.28742415296249524,1.0,0.2739073069063319
7.5200000000000005,0.49497398091133255,0.28763421560155605,1.0,0.2778754830717827
7.53,0.4924619634660133,0.28784155536686584,1.0,0.29837797333294425
7.54,0.4899511363640461,0.288046175774965,1.0,0.27855218688664557
7.55,0.48744189609413746,0.2882480807355541,1.0,0.314571901383928
7.5600000000000005,0.4849346388944134,0.2884472745509127,1.0,0.2933804535597216
7.57,0.48242976068985144,0.2886437619152562,1.0,0.29049212315220496
7.58,0.4799276570297569,0.2888375479140308,1.0,0.2802539701122187
7.59,0.4774287230253037,0.28902863802314654,1.0,0.29603173681723643
7.6000000000000005,0.47493335328713904,0.2892170381081487,1.0,0.28346065984577096
7.61,0.4724419418630724,0.2894027544233277,1.0,0.2906228525697813
7.62,0.46995488217584874,0.2895857936107674,1.0,0.31518663899345534
7.63,0.46747256696102324,0.2897661626993325,1.0,0.288805563702086
7.640000000000001,0.46499538820494457,0.28994386910359415,1.0,0.3014366023664509
7.65,0.462523737082855,0.2901189206226955,1.0,0.2830871563714366
7.66,0.4600580038971187,0.29029132543915565,1.0,0.289941440534186
7.67,0.45759857801558934,0.2904610921176136,1.0,0.30816909847396873
7.68,0.4551458478101238,0.2906282296035116,1.0,0.2843585590256339
7.69,0.4527002005952549,0.2907927472217182,1.0,0.3089172328016875
7.7,0.4502620225670291,0.29095465467509174,1.0,0.2980321740296465
7.71,0.4478316987420208,0.2911139620429837,1.0,0.285489294284041
7.72,0.4454096128965349,0.29127067977968274,1.0,0.2975947571702379
7.73,0.4429961475060049,0.29142481871279957,1.0,0.30115036320906685
7.74,0.44059168368459295,0.2915763900415928,1.0,0.29779448966376476
7.75,0.4381966011250106,0.2917254053352358,1.0,0.2760231581363312
7.76,0.43581127803855835,0.29187187653102553,1.0,0.2846005047727768
7.7700000000000005,0.4334360910954027,0.29201581593253306,1.0,0.28954062957701804
7.78,0.43107141536509674,0.29215723620769596,1.0,0.2914129019166955
7.79,0.4287176242573498,0.29229615038685336,1.0,0.29850287136236014
7.8,0.42637508946306457,0.29243257186072386,1.0,0.2942095818700564
7.8100000000000005,0.4240441808956397,0.2925665143783262,1.0,0.2792130707912252
